Year,District,State,Total,20&Over,19,17-18,15-16,13-14,11-12,9-10,7-8,6&U
2021,Northern Plains,SD,578,7,8,48,69,85,83,91,88,99
2021,Northern Plains,WY,498,98,4,42,43,62,68,43,63,75
2021,Pacific,AK,2030,779,10,64,125,133,195,184,199,341
2021,Pacific,CA,2856,1035,28,120,204,328,308,359,313,161
2021,Pacific,HI,1,0,0,0,0,1,0,0,0,0
2021,Pacific,NV,523,172,2,10,36,39,77,86,76,25
2021,Pacific,OR,323,135,2,13,22,35,32,39,30,15
2021,Pacific,WA,1759,750,12,64,100,148,125,205,180,175
2021,Rocky Mountain,AZ,893,230,19,29,77,95,98,138,121,86
2021,Rocky Mountain,CO,3008,1172,43,104,235,242,301,343,315,253
2021,Rocky Mountain,ID,878,341,6,35,56,82,66,96,82,114
2021,Rocky Mountain,NM,247,64,2,13,17,24,32,32,33,30
2021,Rocky Mountain,OK,74,12,0,2,5,9,17,14,13,2
2021,Rocky Mountain,TX,1353,417,13,51,86,125,157,194,163,147
2021,Rocky Mountain,UT,562,240,12,32,45,53,53,51,45,31
2021,Southeastern,AL,208,62,1,6,2,22,25,23,28,39
2021,Southeastern,AR,51,5,0,2,1,7,5,5,14,12
2021,Southeastern,DC,275,89,2,12,13,26,28,30,19,56
2021,Southeastern,FL,1400,523,14,60,91,126,148,199,150,89
2021,Southeastern,GA,194,46,2,13,23,26,24,24,21,15
2021,Southeastern,LA,20,9,0,0,1,3,1,2,4,0
2021,Southeastern,MD,1448,410,20,100,169,182,169,172,138,88
2021,Southeastern,MS,12,4,0,0,2,2,1,0,2,1
2021,Southeastern,NC,777,195,13,33,57,84,92,129,113,61
2021,Southeastern,SC,198,70,0,10,15,20,26,20,20,17
2021,Southeastern,TN,383,104,2,21,40,25,38,58,48,47
2021,Southeastern,VA,1083,296,12,53,94,146,138,130,127,87
2022,Atlantic,DE,124,27,3,6,10,15,20,19,10,14
2022,Atlantic,E PA,1908,520,39,183,247,237,231,218,150,83
2022,Atlantic,NJ,2246,332,29,159,247,259,297,339,356,228
2022,Central,IL,3224,763,43,238,342,380,421,437,334,266
2022,Central,IA,457,57,3,12,36,61,54,74,74,86
2022,Central,KS,170,51,1,5,13,23,21,19,18,19
2022,Central,MO,1335,248,15,50,91,150,178,225,202,176
2022,Central,NE,261,28,2,24,22,37,44,37,35,32
2022,Central,WI,4940,679,29,132,263,552,686,762,813,1024
2022,Massachusetts,MA,11444,1286,102,710,1117,1489,1607,1667,1648,1818
2022,Michigan,MI,5359,1459,103,334,382,493,610,618,656,704
2022,Mid-American,IN,646,130,12,39,56,71,91,90,95,62
2022,Mid-American,KY,199,71,0,8,7,16,27,24,23,23
2022,Mid-American,OH,1763,314,32,85,110,198,223,289,272,240
2022,Mid-American,W PA,1459,201,30,75,128,196,213,237,230,149
2022,Mid-American,WV,171,53,4,12,8,17,23,20,19,15
2022,Minnesota,MN,15355,1965,58,399,876,1819,2448,2594,2597,2599
2022,New England,CT,2708,221,33,156,277,406,397,384,419,415
2022,New England,ME,1194,86,14,40,85,134,151,183,192,309
2022,New England,NH,1169,136,12,81,101,145,163,172,175,184
2022,New England,RI,676,107,9,48,72,77,88,85,76,114
2022,New England,VT,1194,126,16,50,73,167,164,176,190,232
2022,New York,NY,6938,977,114,336,534,712,801,1020,1146,1298
2022,Northern Plains,MT,1211,532,7,42,68,86,116,121,116,123
2022,Northern Plains,ND,1679,54,16,73,146,210,273,307,311,289
2022,Northern Plains,SD,571,9,9,49,70,83,90,91,75,95
2022,Northern Plains,WY,500,99,10,34,46,69,58,44,68,72
2022,Pacific,AK,2228,914,14,85,123,158,184,198,231,321
2022,Pacific,CA,3232,1156,30,120,236,322,376,391,360,241
2022,Pacific,HI,20,13,0,0,0,0,1,4,2,0
2022,Pacific,NV,450,134,4,11,34,49,68,70,53,27
2022,Pacific,OR,367,185,3,24,22,32,27,46,14,14
2022,Pacific,WA,1936,862,22,56,116,128,186,204,210,152
2022,Rocky Mountain,AZ,1060,308,15,42,89,98,109,153,139,107
2022,Rocky Mountain,CO,3291,1233,37,147,240,269,354,343,375,293
2022,Rocky Mountain,ID,943,418,4,35,58,65,77,79,105,102
2022,Rocky Mountain,NM,299,96,2,15,22,29,36,41,36,22
2022,Rocky Mountain,OK,95,16,2,3,4,10,16,13,13,18
2022,Rocky Mountain,TX,1342,407,12,47,89,142,175,177,170,123
2022,Rocky Mountain,UT,580,259,10,30,56,53,59,45,39,29
2022,Southeastern,AL,217,60,5,3,11,24,29,27,30,28
2022,Southeastern,AR,50,7,0,0,3,5,7,9,13,6
2022,Southeastern,DC,267,111,6,9,22,27,32,17,26,17
2022,Southeastern,FL,1517,583,21,63,105,123,178,198,157,89
2022,Southeastern,GA,210,57,5,13,23,18,26,23,24,21
2022,Southeastern,LA,17,5,0,0,1,1,3,4,2,1
2022,Southeastern,MD,1521,446,20,123,178,195,170,166,145,78
2022,Southeastern,MS,21,8,0,0,1,2,0,4,3,3
2022,Southeastern,NC,852,209,8,36,64,94,118,135,121,67
2022,Southeastern,SC,208,75,1,12,17,28,22,14,18,21
2022,Southeastern,TN,430,104,1,30,39,32,37,57,71,59
2022,Southeastern,VA,1200,336,28,56,118,140,142,146,136,98
